DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
2006/06/08 06:54:17.34,36.06533,-120.10316,14.767,2.57,Md,57,145,1,0.11,NCSN,21521275
2006/06/08 07:00:44.11,36.06417,-120.09617,15.737,2.67,Md,60,97,1,0.12,NCSN,21521277
2006/06/08 19:56:02.54,36.05933,-120.10966,14.247,2.9,Md,67,103,0,0.14,NCSN,21521351
2006/06/14 12:52:15.06,35.9415,-120.48917,10.69,3.27,ML,57,33,2,0.08,NCSN,21522266
2006/06/18 02:57:35.90,36.29533,-120.34,5.879,2.89,Md,51,171,5,0.12,NCSN,21522940
2006/06/27 19:40:38.08,36.19417,-120.76483,7.777,3.02,Md,62,63,4,0.1,NCSN,21524527
2006/06/27 21:38:11.87,36.06583,-120.19217,16.482,3.19,ML,57,69,7,0.1,NCSN,21524551
2006/07/06 06:06:28.15,35.898,-120.441,5.964,3.27,ML,59,39,4,0.07,NCSN,21525987
2006/07/07 19:31:55.84,36.00267,-120.554,12.683,2.8,Md,50,70,2,0.08,NCSN,21526211
2006/07/14 01:05:36.59,35.9275,-120.47833,9.554,3.16,ML,65,38,2,0.08,NCSN,21527162
2006/08/07 09:08:45.44,36.20433,-120.32933,10.153,2.91,Md,45,55,5,0.08,NCSN,21531052
2006/08/25 20:00:44.46,36.55233,-120.6925,4.633,2.8,Md,100,42,15,0.2,NCSN,21533944
2006/09/01 15:08:16.84,36.56116,-120.59917,4.63,2.77,Md,63,82,21,0.19,NCSN,21534898
2006/09/08 16:41:41.41,36.20483,-120.27,9.719,2.56,Md,45,64,8,0.12,NCSN,21535997
2006/09/29 22:49:45.96,36.04867,-120.08617,8.012,2.91,Md,11,227,3,0.32,NCSN,21539703
2006/10/07 12:54:20.94,36.11767,-120.94867,10.969,2.77,Md,72,38,12,0.09,NCSN,21541193
2006/10/14 02:24:29.33,36.2725,-119.81734,17.781,2.53,Md,51,154,35,0.22,NCSN,30230936
2006/10/31 20:26:06.92,35.8555,-120.40733,8.765,3.63,ML,71,39,2,0.05,NCSN,21545945
2006/11/07 19:08:49.56,36.02817,-120.0695,6.847,2.52,Md,50,153,5,0.09,NCSN,21547124
2006/11/13 09:19:39.12,36.23867,-120.80733,6.573,3.02,ML,75,73,3,0.1,NCSN,21547806
2006/11/27 03:30:36.96,36.06933,-120.1885,15.522,2.53,Md,51,72,7,0.1,NCSN,21549521
2006/11/27 10:19:41.87,36.0695,-120.1785,16.642,2.8,Md,63,75,6,0.11,NCSN,21549559
2006/12/02 06:47:43.55,36.006,-120.56783,4.433,2.66,Md,76,40,3,0.09,NCSN,51176458
2006/12/12 04:00:45.26,36.1875,-120.3165,10.219,2.72,Md,71,55,7,0.14,NCSN,51176751
2006/12/15 19:21:55.92,36.172,-120.2915,9.659,3.88,ML,73,61,10,0.11,NCSN,51176830
2006/12/16 06:14:05.35,36.17383,-120.29366,9.619,4.2,Mw,72,93,9,0.09,NCSN,51176849
2007/01/02 01:48:16.29,35.93833,-120.48967,9.793,3.09,ML,64,28,2,0.09,NCSN,51177358
2007/01/02 22:46:29.67,36.077,-119.81866,20.618,2.57,Md,63,65,25,0.21,NCSN,51177376
2007/01/05 06:25:57.00,36.2495,-120.83266,6.729,2.55,Md,67,70,5,0.13,NCSN,40192350
2007/01/09 22:33:45.25,35.94083,-120.49233,9.683,2.93,Md,73,24,2,0.08,NCSN,51177559
2007/01/13 09:57:46.55,35.92083,-119.943,7.8,2.57,Md,53,167,7,0.27,NCSN,51177667
2007/02/04 14:47:40.13,35.84717,-119.7295,21.866,2.6,Md,65,40,16,0.19,NCSN,40193265
2007/02/24 02:12:54.93,36.082,-120.19817,12.976,2.75,Md,28,78,8,0.07,NCSN,40193846
2007/02/26 07:18:23.10,36.24333,-120.68383,14.365,2.67,Md,71,73,8,0.16,NCSN,40193922
2007/03/13 00:45:41.39,35.8695,-120.67516,29.624,2.69,Md,5,337,14,0.05,NCSN,40194485
2007/03/19 22:55:55.42,35.779,-120.33234,8.524,3.11,ML,82,41,1,0.08,NCSN,40194754
2007/03/20 05:32:02.15,35.77934,-120.3335,8.558,2.72,Md,69,45,1,0.08,NCSN,40194774
2007/03/28 10:42:30.21,36.00083,-120.56116,4.143,2.77,Md,95,39,2,0.09,NCSN,40195069
2007/04/03 05:08:23.94,36.25067,-120.81267,6.199,3.3,ML,83,67,4,0.09,NCSN,40195283
2007/04/03 21:22:55.82,36.247,-120.81633,6.499,2.69,Md,99,63,4,0.11,NCSN,40195306
2007/04/08 23:36:07.55,35.8535,-120.39433,3.976,2.69,Md,21,68,2,0.08,NCSN,40195438
2007/05/07 15:50:49.79,35.97283,-120.53567,5.565,2.58,Md,81,28,1,0.1,NCSN,51181658
2007/05/22 11:34:12.15,35.86133,-120.41217,8.632,4.01,Mw,77,42,2,0.07,NCSN,51182151
2007/06/14 21:50:48.81,36.4955,-120.6135,4.92,2.5,Md,49,48,21,0.22,NCSN,51183108
2007/06/14 21:52:24.11,36.5335,-120.577,2.82,2.57,Md,58,84,26,0.3,NCSN,51183109
2007/07/06 22:33:41.81,35.36934,-119.92167,7.334,2.8,Md,8,153,7,0.05,NCSN,51183863
2007/07/07 01:08:04.12,35.37017,-119.919,6.994,2.65,Md,8,154,7,0.04,NCSN,51183868
2007/07/26 21:39:35.26,35.98734,-119.966,24.704,2.84,Md,51,162,14,0.21,NCSN,51184534
2007/07/30 03:24:31.86,37.008,-120.77433,0.875,2.95,ML,74,57,19,0.26,NCSN,51184673
2007/08/02 11:46:03.65,36.086,-120.43034,6.989,3.07,ML,65,51,5,0.1,NCSN,40199737
2007/08/28 14:02:25.02,35.94883,-120.49866,10.704,3.2,ML,81,35,1,0.11,NCSN,51185996
2007/09/13 00:51:42.26,36.24333,-120.30883,11.639,3.94,ML,62,50,3,0.09,NCSN,40201735
2007/09/19 20:49:31.70,36.01867,-120.58183,4.428,2.71,Md,77,41,4,0.1,NCSN,40202185
2007/09/27 08:58:57.42,36.00217,-120.56416,4.613,2.62,Md,78,46,3,0.12,NCSN,40202724
2007/10/12 04:41:53.58,36.31683,-120.8685,8.995,2.75,Md,61,42,6,0.08,NCSN,40203567
2007/11/29 14:20:23.32,36.12717,-120.2325,10.532,2.67,Md,48,79,13,0.1,NCSN,40206450
2007/11/29 15:28:13.93,36.12817,-120.233,11.152,2.54,Md,45,79,13,0.11,NCSN,40206455
2007/12/07 02:12:36.44,35.97267,-120.53133,4.445,2.7,Md,86,29,2,0.11,NCSN,40206995
2007/12/20 09:30:30.65,35.6965,-120.24,10.255,2.56,Md,53,75,4,0.1,NCSN,51192864
2007/12/27 12:39:57.75,35.92317,-120.47317,5.54,2.89,Md,66,48,2,0.09,NCSN,51193303
2008/01/04 17:19:14.28,36.03133,-120.02883,8.507,2.81,Md,64,100,8,0.22,NCSN,51193986
2008/01/14 11:36:35.19,35.77767,-120.33134,8.284,2.76,Md,71,39,3,0.08,NCSN,51194564
2008/01/16 00:48:30.67,36.23317,-120.36884,9.553,2.54,Md,61,43,3,0.09,NCSN,51194702
2008/01/18 12:38:20.46,35.7975,-120.34817,10.059,2.92,Md,72,53,4,0.07,NCSN,51194846
2008/01/18 16:24:19.54,35.79683,-120.35133,10.239,2.89,Md,79,42,4,0.1,NCSN,51194860
2008/01/20 11:16:39.46,35.929,-119.73867,20.768,2.79,Md,54,45,21,0.19,NCSN,51194980
2008/02/01 04:56:28.42,36.06617,-120.18483,17.542,3.56,ML,76,48,7,0.12,NCSN,40210467
2008/02/01 08:28:29.25,36.07067,-120.19,14.932,2.5,Md,58,51,7,0.09,NCSN,40210485
2008/03/01 08:15:41.29,36.05433,-120.16333,9.702,2.83,Md,86,60,5,0.14,NCSN,51197352
2008/05/02 15:31:36.82,36.02583,-120.58817,4.698,2.84,Md,79,43,5,0.1,NCSN,40216855
2008/05/05 15:23:36.29,35.69283,-120.24267,9.345,2.5,Md,68,75,4,0.09,NCSN,40217075
2008/05/15 07:55:18.49,35.838,-120.3895,8.775,3.22,ML,87,33,1,0.09,NCSN,51202717
2008/06/15 05:26:54.23,35.99617,-120.5605,3.393,3.23,ML,85,39,3,0.12,NCSN,40219237
2008/06/22 00:23:36.12,36.076,-120.6395,5.824,3.19,ML,91,26,4,0.11,NCSN,40219568
2008/08/08 02:05:39.73,35.92933,-120.06783,19.248,2.62,Md,38,79,12,0.22,NCSN,40221680
2008/09/22 18:09:10.82,36.2305,-120.287,13.327,2.5,Md,52,221,31,0.12,NCSN,51208495
2008/09/24 02:52:43.78,36.75917,-120.86967,8.056,2.65,Md,77,176,19,0.09,NCSN,51208565
2008/10/06 14:48:10.27,36.10417,-119.83417,14.869,3,ML,57,116,25,0.18,NCSN,51209072
2008/10/06 17:04:52.27,36.09017,-119.8315,6.262,2.87,Md,63,88,28,0.24,NCSN,51209078
2008/10/28 17:09:05.28,36.2335,-120.274,5.799,2.52,Md,90,100,32,0.14,NCSN,51210262
2008/11/01 23:44:10.39,36.5755,-120.707,11.492,2.7,Md,39,81,12,0.15,NCSN,51210449
2008/11/04 09:44:25.79,36.0795,-120.17783,13.911,2.93,Md,67,61,6,0.13,NCSN,51210580
2008/11/05 03:21:39.39,36.23817,-120.35883,9.479,2.77,Md,44,82,2,0.08,NCSN,51210632
2008/11/05 16:05:48.86,36.079,-120.15633,16.921,3.4,Mw,64,89,5,0.12,NCSN,51210672
2008/11/05 16:28:47.02,36.08417,-120.17133,12.952,2.61,Md,63,67,6,0.13,NCSN,51210676
2008/11/11 09:48:05.85,36.003,-120.5695,4.333,2.56,Md,63,43,3,0.13,NCSN,51211004
2008/11/17 14:27:28.88,36.012,-120.87767,11.462,3.34,Mw,96,39,2,0.18,NCSN,51211390
2008/11/17 16:23:58.59,36.00817,-120.876,10.604,2.72,Md,86,39,2,0.14,NCSN,51211400
2008/11/21 06:21:27.14,36.288,-120.84967,10.137,2.62,Md,62,66,8,0.09,NCSN,40226474
2008/11/23 14:44:05.11,35.82784,-120.38084,6.675,3.48,ML,75,27,2,0.09,NCSN,40226649
2008/11/23 21:33:03.19,36.43767,-120.6615,16.632,2.87,Md,80,79,16,0.14,NCSN,40226672
2009/01/06 12:18:50.83,36.34417,-120.91666,3.955,2.75,Md,74,52,3,0.1,NCSN,51214740
2009/01/09 01:45:18.91,35.99283,-119.86967,16.485,2.89,Md,82,97,23,0.21,NCSN,51214907
2009/01/10 14:18:20.71,36.1685,-120.73534,8.827,3.03,ML,85,62,7,0.11,NCSN,51214989
2009/01/10 14:22:33.65,36.17133,-120.732,8.767,2.87,Md,87,62,7,0.1,NCSN,51214990
2009/01/17 07:38:40.79,36.04883,-120.60833,8.668,2.52,Md,78,30,2,0.12,NCSN,40230299
2009/01/28 04:39:14.00,35.92233,-120.47034,4.899,2.9,Md,62,40,2,0.08,NCSN,40230935
2009/01/29 00:20:16.80,36.0725,-120.64633,2.352,2.64,Md,78,39,5,0.14,NCSN,40230984
2009/02/21 08:43:23.18,36.32217,-120.36833,11.274,2.79,Md,77,78,8,0.15,NCSN,40232060
2009/02/21 15:27:06.91,36.42867,-120.95433,7.578,3.2,Mw,77,60,13,0.1,NCSN,40232076
2009/02/26 07:23:02.09,36.00566,-120.875,11.269,2.5,Md,81,31,2,0.16,NCSN,40232315
2009/03/06 14:54:51.20,36.4005,-120.93317,6.478,2.65,Md,79,63,9,0.12,NCSN,40232768
2009/03/09 03:07:52.69,36.401,-120.9335,6.841,3.5,Mw,79,63,8,0.12,NCSN,40232913
2009/03/09 03:15:23.80,36.40267,-120.93667,6.601,3.16,ML,73,84,8,0.11,NCSN,40232914
2009/03/12 13:59:43.14,36.119,-120.18233,8.905,3.28,ML,62,111,9,0.11,NCSN,51218152
2009/03/15 05:23:31.28,36.343,-120.34917,4.154,3.5,Mw,68,95,10,0.15,NCSN,51218275
2009/03/22 16:04:45.89,36.51133,-120.6495,8.037,2.88,ML,109,34,21,0.21,NCSN,40233583
2009/04/02 04:55:46.55,36.12283,-120.69383,6.007,2.58,Md,69,58,3,0.12,NCSN,40234160
2009/04/04 08:10:46.54,36.23317,-120.79517,8.217,2.85,Md,72,66,2,0.09,NCSN,40234265
2009/04/15 15:56:06.85,36.2925,-120.31384,12.176,2.64,Md,59,110,5,0.15,NCSN,51219922
2009/04/22 12:45:59.91,35.9995,-120.56067,4.152,2.65,Md,65,47,2,0.09,NCSN,71212956
2009/04/25 23:42:42.74,36.00217,-120.56367,4.183,2.58,Md,73,40,3,0.09,NCSN,51220498
2009/04/28 05:12:18.71,36.24033,-120.80434,6.377,2.99,ML,78,73,3,0.11,NCSN,51220615
2009/05/02 00:48:52.30,36.04483,-120.609,4.872,2.73,Md,81,46,7,0.1,NCSN,51220833
2009/05/06 13:00:11.20,36.12717,-119.99717,8.538,2.6,Md,44,126,13,0.18,NCSN,51221112
2009/05/08 05:05:55.79,36.34683,-120.73967,10.287,2.79,Md,72,85,8,0.2,NCSN,51221202
2009/06/19 14:13:00.56,35.92467,-120.47633,9.389,2.89,Md,71,37,2,0.08,NCSN,40238384
2009/06/27 23:24:36.16,36.01033,-120.577,4.401,2.66,Md,82,41,4,0.11,NCSN,71240016
2009/06/28 11:06:39.58,36.0965,-120.19466,8.002,2.55,Md,62,87,9,0.12,NCSN,71240236
2009/07/21 12:21:52.20,35.92733,-120.4775,9.69,3.12,ML,74,31,2,0.1,NCSN,71251761
2009/08/20 18:49:21.43,36.19433,-120.76583,7.817,2.95,ML,83,63,4,0.11,NCSN,71268751
2009/09/30 13:05:28.77,36.04883,-120.61533,9.372,2.95,Md,71,70,3,0.11,NCSN,71289516
2009/10/20 14:55:23.86,35.38483,-119.93433,8.148,2.56,Md,47,131,6,0.11,NCSN,71297045
2009/11/28 12:19:25.93,35.96883,-120.532,4.455,2.69,Md,72,33,2,0.12,NCSN,71320246
2009/12/05 13:58:48.37,35.84566,-120.39733,6.455,2.75,Md,73,36,1,0.09,NCSN,71318310
2009/12/11 03:50:43.77,35.936,-120.4885,9.679,3.3,Mw,79,34,2,0.1,NCSN,71320865
2010/02/07 02:01:23.95,35.78267,-120.33517,8.854,3.39,Mw,70,48,1,0.1,NCSN,71349976
2010/02/11 08:33:42.34,35.91483,-120.46584,6.686,3.43,Mw,77,41,2,0.09,NCSN,71352011
2010/03/25 00:59:06.56,36.24183,-120.805,6.487,2.89,Md,83,75,3,0.11,NCSN,71368015
2010/03/25 22:44:49.39,35.95133,-120.50816,9.198,3.4,Mw,88,27,1,0.1,NCSN,71368395
2010/03/27 03:30:06.04,36.40767,-120.43967,13.608,2.59,Md,89,60,10,0.2,NCSN,71368965
2010/04/07 22:40:29.94,35.9415,-120.49416,9.931,3.99,Mw,90,27,2,0.1,NCSN,71379106
2010/04/24 01:47:59.30,36.322,-120.5145,13.717,2.57,Md,70,90,13,0.18,NCSN,71387341
2010/04/26 20:14:58.73,36.5695,-120.38316,8.624,3.34,Mw,119,46,22,0.14,NCSN,71388751
2010/05/02 17:37:00.25,36.5735,-120.37733,11.844,2.99,ML,156,36,22,0.29,NCSN,71391511
2010/05/29 09:20:18.29,36.16633,-120.15933,10.16,2.53,Md,64,115,11,0.17,NCSN,71406181
2010/06/06 22:35:06.57,36.37983,-120.70417,9.658,2.64,Md,97,58,10,0.21,NCSN,71410746
2010/06/23 08:33:41.41,35.48283,-120.02834,10.542,2.57,Md,78,132,8,0.17,NCSN,71414165
2010/07/30 04:47:03.00,36.452,-120.21384,2.539,2.57,Md,55,84,2,0.16,NCSN,71439331
2010/07/30 10:56:51.14,36.43417,-120.22784,6.634,2.85,Md,75,50,1,0.24,NCSN,71439476
2010/07/30 13:19:12.66,36.44633,-120.22533,6.354,2.87,Md,74,74,2,0.17,NCSN,71439526
2010/08/02 04:00:09.11,36.25033,-120.81583,6.207,3.4,Mw,86,69,4,0.11,NCSN,71440641
2010/08/03 18:39:32.32,36.24817,-120.81533,6.317,2.64,Md,78,74,4,0.11,NCSN,71441096
2010/08/04 21:22:14.88,36.4405,-120.22833,6.289,3.01,ML,73,53,2,0.16,NCSN,71441501
2010/08/15 13:00:39.27,35.99983,-119.97967,7.252,2.59,Md,58,182,14,0.25,NCSN,71441490
2010/12/11 21:30:38.41,36.25617,-120.3785,10.089,2.54,Md,62,54,3,0.08,NCSN,71495590
2010/12/18 02:03:19.34,36.458,-120.56333,6.969,3.55,Mw,150,35,22,0.22,NCSN,71498265
2010/12/18 19:08:19.71,36.45567,-120.56617,8.689,3.09,ML,128,35,22,0.19,NCSN,71498550
2011/01/14 14:38:15.98,36.0175,-120.5855,4.472,2.57,Md,76,37,4,0.12,NCSN,71509920
2011/01/19 15:36:54.16,35.856,-119.99683,8.748,2.64,Md,82,46,4,0.24,NCSN,71511970
2011/02/09 20:35:55.45,36.0015,-120.5645,3.892,2.59,Md,83,38,3,0.12,NCSN,71526986
2011/02/21 09:04:18.15,35.79317,-120.34417,9.338,3.19,ML,83,38,2,0.1,NCSN,71526470
2011/02/26 11:56:03.06,36.01217,-120.574,4.491,2.74,Md,76,42,3,0.12,NCSN,71528945
2011/03/01 12:07:16.93,36.00983,-120.17284,16.333,2.78,Md,74,84,8,0.12,NCSN,71531035
