Latitude,Longitude
-82.986616,40.094249
-83.02503,39.99085
-83.712897,41.610703
-84.239739,39.085587
-81.461005,41.625573
-84.321037,40.270726
-82.10536,41.33806
-82.08676,41.353874
-82.09418,41.387638
-82.111655,41.365368
-82.084726,41.381409
-81.811158,41.313168
-82.989898,40.143509
-82.96685,39.98555
-81.497856,41.440653
-82.90363,40.01516
-82.493193,41.315932
-81.649952,41.401035
-81.922711,41.468132
-80.533444,41.925632
-84.562661,39.145121
-84.576668,39.095231
-84.548254,39.125071
-84.343101,39.062301
-84.575522,39.110448
-80.73235,41.07996
-84.551488,39.162254
-84.606261,39.110851
-80.74767,41.08352
-84.59164,39.20684
-84.478975,39.168211
-81.328704,41.718219
-81.406472,41.647407
-81.37055,41.64134
-81.33911,41.697997
-84.488731,39.199061
-84.488037,39.138871
-84.476131,39.179561
-84.458427,39.157956
-84.456991,39.175758
-84.539742,39.158629
-84.460551,39.183411
-82.862801,39.876041
-84.49585,39.28148
-84.479371,39.183251
-84.490491,39.144321
-84.474156,39.212398
-84.497761,39.143051
-84.3932,39.222894
-84.38115,39.19212
-84.325783,39.252846
-81.650275,41.396276
-84.10939,40.738606
-84.60426,39.18359
-84.628526,39.181108
-84.611829,39.127934
-84.498455,39.137335
-83.62323,41.69183
-84.33593,39.439908
-83.49826,41.65097
-84.498691,39.120331
-84.2018,39.70102
-81.443137,41.089968
-84.19675,39.71872
-84.545708,39.192561
-84.548031,39.174438
-83.7003,41.543293
-83.68521,41.552919
-84.570255,39.191594
-81.591699,41.561688
-84.543251,39.175931
-83.60334,41.61207
-83.58903,41.6344
-80.616972,41.230319
-83.62182,41.65288
-84.075729,39.775467
-83.62604,41.63467
-84.054341,39.751741
-83.59519,41.69906
-83.56535,41.69264
-83.66485,41.59462
-82.0948,41.387638
-81.395806,41.122396
-81.580272,41.083512
-81.343469,41.153721
-81.509734,41.071632
-81.584883,40.024672
-81.359995,41.158512
-84.238597,39.328092
-81.358306,41.14518
-84.519081,39.099061
-84.503931,39.098579
-80.64664,41.12
-84.513756,39.105221
-80.68874,41.10248
-81.595384,40.871616
-80.64629,41.07352
-81.43179,40.811048
-84.10615,39.69729
-83.26279,39.55939
-81.469185,40.7948
-84.600401,39.151281
-84.430471,39.185171
-84.458369,39.145569
-84.475679,39.172742
-82.81801,40.08669
-80.691806,41.176811
-84.242087,39.190145
-83.769793,39.920583
-83.80784,39.93855
-83.809,39.93838
-84.500561,39.103591
-84.514731,39.114262
-83.771025,39.920775
-84.399449,39.161039
-83.018814,40.075559
-83.783163,39.923334
-84.478761,39.126121
-81.493712,41.353614
-83.77949,39.94049
-84.405096,39.149946
-81.622859,41.410318
-83.816086,39.923649
-83.083713,40.150289
-84.466351,39.136751
-81.505073,41.369047
-84.408547,39.179434
-84.3987,39.32331
-80.65668,41.02433
-83.67434,41.60191
-81.515719,41.372025
-83.55452,41.68895
-83.54064,41.66728
-84.2362,39.21934
-83.62922,41.7183
-83.66916,41.60521
-82.77122,39.955773
-83.55652,41.70726
-80.70354,41.03647
-80.68203,41.02451
-81.536324,41.512015
-83.55762,41.68764
-80.54271,41.107345
-80.797391,41.863245
-84.192753,39.577821
-83.06953,39.88676
-83.025878,39.829558
-84.508785,39.275465
-81.407621,41.147954
-81.562156,41.103962
-84.234901,39.304104
-81.589034,41.038795
-84.345194,39.196079
-81.504058,40.997696
-81.465807,41.066707
-84.462475,39.125245
-81.496285,41.017925
-81.58144,41.059394
-81.561333,41.058694
-81.540342,41.273077
-81.570432,41.042375
-81.464779,40.963672
-81.534544,41.496418
-80.832188,41.246127
-81.49718,41.52049
